CUSIP,Announce Date,High Discount Rate,Auction Date,High Equiv Yield,Issue Date,Price at High Rate,Dated Date,Med/Avg Discount Rate,Maturity Date,Med/Avg Equiv Yield,Low Discount Rate,Price at Med/Avg Rate,Low Equiv Yield,Allocation % at High Rate,Price at Low Rate
912795Q87,2008-06-26,2.295,2008-07-01,2.368,2008-07-03,97.679500,N/A,2.265,2009-07-02,0.0,2.2,0.000000,0.0,18.54,0.000000
912795J51,2008-06-26,2.135,2008-06-30,2.188,2008-07-03,98.914708,N/A,2.1,2009-01-02,0.0,2.05,0.000000,0.0,91.07,0.000000
912795G88,2008-06-26,1.9,2008-06-30,1.936,2008-07-03,99.519722,N/A,1.85,2008-10-02,0.0,1.8,0.000000,0.0,99.94,0.000000
912795F71,2008-06-30,1.85,2008-07-01,1.878,2008-07-03,99.856111,N/A,1.775,2008-07-31,0.0,1.6,0.000000,0.0,4.52,0.000000
912795J44,2008-06-19,2.255,2008-06-23,2.313,2008-06-26,98.853708,N/A,2.24,2008-12-26,0.0,2.18,0.000000,0.0,50.28,0.000000
912795G70,2008-06-19,1.855,2008-06-23,1.89,2008-06-26,99.531097,N/A,1.8,2008-09-25,0.0,1.745,0.000000,0.0,31.51,0.000000
912795F63,2008-06-23,1.58,2008-06-24,1.604,2008-06-26,99.877111,N/A,1.52,2008-07-24,0.0,1.4,0.000000,0.0,21.34,0.000000
912795J36,2008-06-12,2.35,2008-06-16,2.411,2008-06-19,98.811944,N/A,2.28,2008-12-18,0.0,2.23,0.000000,0.0,68.57,0.000000
912795G62,2008-06-12,2.05,2008-06-16,2.089,2008-06-19,99.481806,N/A,1.97,2008-09-18,0.0,1.94,0.000000,0.0,8.94,0.000000
912795F55,2008-06-16,1.84,2008-06-17,1.868,2008-06-19,99.856889,N/A,1.8,2008-07-17,0.0,1.75,0.000000,0.0,0.57,0.000000
912795J28,2008-06-05,2.05,2008-06-09,2.1,2008-06-12,98.963611,N/A,2.01,2008-12-11,0.0,1.94,0.000000,0.0,98.75,0.000000
912795G54,2008-06-05,1.85,2008-06-09,1.885,2008-06-12,99.532361,N/A,1.8,2008-09-11,0.0,1.75,0.000000,0.0,41.41,0.000000
912795F48,2008-06-09,1.99,2008-06-10,2.021,2008-06-12,99.845222,N/A,1.91,2008-07-10,0.0,1.75,0.000000,0.0,26.43,0.000000
912795R29,2008-06-09,2.19,2008-06-10,2.221,2008-06-11,99.969583,N/A,2.15,2008-06-16,0.0,1.9,0.000000,0.0,88.90,0.000000
912795Q79,2008-05-29,2.105,2008-06-03,2.169,2008-06-05,97.871611,N/A,2.07,2009-06-04,0.0,1.9,0.000000,0.0,13.55,0.000000
912795H95,2008-05-29,1.95,2008-06-02,1.997,2008-06-05,99.014167,N/A,1.905,2008-12-04,0.0,1.84,0.000000,0.0,94.95,0.000000
912795G47,2008-05-29,1.82,2008-06-02,1.854,2008-06-05,99.539944,N/A,1.8,2008-09-04,0.0,1.77,0.000000,0.0,46.88,0.000000
912795F30,2008-06-02,1.88,2008-06-03,1.909,2008-06-05,99.853778,N/A,1.84,2008-07-03,0.0,1.75,0.000000,0.0,74.64,0.000000
912795R29,2008-05-27,2.15,2008-05-29,2.182,2008-05-30,99.898472,N/A,2.1,2008-06-16,0.0,2.05,0.000000,0.0,75.40,0.000000
912795H87,2008-05-22,1.92,2008-05-27,1.966,2008-05-29,99.024000,N/A,1.88,2008-11-28,0.0,1.85,0.000000,0.0,76.44,0.000000
912795G39,2008-05-22,1.87,2008-05-27,1.905,2008-05-29,99.527306,N/A,1.83,2008-08-28,0.0,1.75,0.000000,0.0,14.09,0.000000
912795F22,2008-05-27,1.965,2008-05-28,1.995,2008-05-29,99.847167,N/A,1.9,2008-06-26,0.0,1.85,0.000000,0.0,83.62,0.000000
912795H79,2008-05-15,1.885,2008-05-19,1.93,2008-05-22,99.047028,N/A,1.85,2008-11-20,0.0,1.82,0.000000,0.0,65.09,0.000000
912795G21,2008-05-15,1.855,2008-05-19,1.89,2008-05-22,99.531097,N/A,1.82,2008-08-21,0.0,1.8,0.000000,0.0,86.19,0.000000
912795E98,2008-05-19,1.97,2008-05-20,2.0,2008-05-22,99.846778,N/A,1.94,2008-06-19,0.0,1.9,0.000000,0.0,46.47,0.000000
912795E98,2008-05-15,1.99,2008-05-19,2.021,2008-05-20,99.834167,N/A,1.95,2008-06-19,0.0,1.89,0.000000,0.0,8.73,0.000000
912795H61,2008-05-08,1.85,2008-05-12,1.893,2008-05-15,99.064722,N/A,1.78,2008-11-13,0.0,1.72,0.000000,0.0,6.95,0.000000
912795F97,2008-05-08,1.8,2008-05-12,1.833,2008-05-15,99.545000,N/A,1.74,2008-08-14,0.0,1.7,0.000000,0.0,19.77,0.000000
912795E80,2008-05-12,1.87,2008-05-13,1.899,2008-05-15,99.854556,N/A,1.83,2008-06-12,0.0,1.79,0.000000,0.0,69.86,0.000000
912795G62,2008-05-12,1.865,2008-05-14,1.903,2008-05-15,99.347250,N/A,1.84,2008-09-18,0.0,1.8,0.000000,0.0,24.53,0.000000
912795H53,2008-05-01,1.74,2008-05-05,1.78,2008-05-08,99.120333,N/A,1.69,2008-11-06,0.0,1.62,0.000000,0.0,81.87,0.000000
912795F89,2008-05-01,1.61,2008-05-05,1.639,2008-05-08,99.593028,N/A,1.54,2008-08-07,0.0,1.45,0.000000,0.0,44.12,0.000000
912795E72,2008-05-05,1.55,2008-05-06,1.573,2008-05-08,99.879444,N/A,1.47,2008-06-05,0.0,1.35,0.000000,0.0,6.44,0.000000
912795H46,2008-04-24,1.7,2008-04-28,1.739,2008-05-01,99.140556,N/A,1.66,2008-10-30,0.0,1.6,0.000000,0.0,92.57,0.000000
912795F71,2008-04-24,1.42,2008-04-28,1.445,2008-05-01,99.641056,N/A,1.35,2008-07-31,0.0,1.28,0.000000,0.0,67.69,0.000000
912795E64,2008-04-28,1.25,2008-04-29,1.269,2008-05-01,99.902778,N/A,1.18,2008-05-29,0.0,1.0,0.000000,0.0,40.42,0.000000
912795H38,2008-04-17,1.68,2008-04-21,1.718,2008-04-24,99.150667,N/A,1.59,2008-10-23,0.0,1.54,0.000000,0.0,8.24,0.000000
912795F63,2008-04-17,1.32,2008-04-21,1.343,2008-04-24,99.666333,N/A,1.25,2008-07-24,0.0,1.2,0.000000,0.0,19.22,0.000000
912795E56,2008-04-21,0.7,2008-04-22,0.71,2008-04-24,99.945556,N/A,0.62,2008-05-22,0.0,0.5,0.000000,0.0,34.75,0.000000
912795H20,2008-04-10,1.38,2008-04-14,1.409,2008-04-17,99.302333,N/A,1.32,2008-10-16,0.0,1.29,0.000000,0.0,96.10,0.000000
912795F55,2008-04-10,1.06,2008-04-14,1.078,2008-04-17,99.732056,N/A,1.05,2008-07-17,0.0,0.99,0.000000,0.0,98.78,0.000000
912795E49,2008-04-14,0.85,2008-04-15,0.862,2008-04-17,99.933889,N/A,0.71,2008-05-15,0.0,0.5,0.000000,0.0,57.81,0.000000
912795M73,2008-04-14,2.0,2008-04-15,2.028,2008-04-16,99.966667,N/A,1.9,2008-04-22,0.0,1.65,0.000000,0.0,39.12,0.000000
912795G96,2008-04-03,1.6,2008-04-07,1.635,2008-04-10,99.191111,N/A,1.52,2008-10-09,0.0,1.45,0.000000,0.0,3.06,0.000000
912795F48,2008-04-03,1.45,2008-04-07,1.476,2008-04-10,99.633472,N/A,1.35,2008-07-10,0.0,1.24,0.000000,0.0,13.80,0.000000
912795E31,2008-04-07,1.26,2008-04-08,1.279,2008-04-10,99.902000,N/A,1.2,2008-05-08,0.0,0.95,0.000000,0.0,21.34,0.000000
912795UD1,2008-04-07,2.29,2008-04-08,2.323,2008-04-10,99.968194,N/A,2.23,2008-04-15,0.0,2.1,0.000000,0.0,47.84,0.000000
912795G88,2008-03-27,1.5,2008-03-31,1.532,2008-04-03,99.241667,N/A,1.43,2008-10-02,0.0,1.35,0.000000,0.0,13.82,0.000000
912795F30,2008-03-27,1.44,2008-03-31,1.465,2008-04-03,99.636000,N/A,1.28,2008-07-03,0.0,1.22,0.000000,0.0,66.21,0.000000
912795E23,2008-03-31,1.52,2008-04-01,1.543,2008-04-03,99.881778,N/A,1.49,2008-05-01,0.0,1.43,0.000000,0.0,72.33,0.000000
912795UG4,2008-03-26,1.8,2008-03-27,1.826,2008-04-01,99.925000,N/A,1.73,2008-04-16,0.0,1.6,0.000000,0.0,98.34,0.000000
912795G70,2008-03-20,1.55,2008-03-24,1.584,2008-03-27,99.216389,N/A,1.41,2008-09-25,0.0,1.33,0.000000,0.0,27.74,0.000000
912795F22,2008-03-20,1.2,2008-03-24,1.22,2008-03-27,99.696667,N/A,0.95,2008-06-26,0.0,0.75,0.000000,0.0,7.66,0.000000
912795D99,2008-03-24,1.5,2008-03-25,1.523,2008-03-27,99.883333,N/A,1.28,2008-04-24,0.0,1.15,0.000000,0.0,23.30,0.000000
912795UF6,2008-03-24,1.34,2008-03-25,1.36,2008-03-27,99.906944,N/A,1.08,2008-04-21,0.0,0.9,0.000000,0.0,41.28,0.000000
912795G62,2008-03-13,1.31,2008-03-17,1.337,2008-03-20,99.337722,N/A,1.22,2008-09-18,0.0,1.1,0.000000,0.0,92.64,0.000000
912795E98,2008-03-13,1.1,2008-03-17,1.118,2008-03-20,99.721944,N/A,0.86,2008-06-19,0.0,0.5,0.000000,0.0,96.93,0.000000
912795D81,2008-03-17,0.52,2008-03-18,0.527,2008-03-20,99.959556,N/A,0.48,2008-04-17,0.0,0.25,0.000000,0.0,4.38,0.000000
912795G54,2008-03-06,1.45,2008-03-10,1.481,2008-03-13,99.266944,N/A,1.39,2008-09-11,0.0,1.3,0.000000,0.0,39.60,0.000000
912795E80,2008-03-06,1.42,2008-03-10,1.445,2008-03-13,99.641056,N/A,1.3,2008-06-12,0.0,1.28,0.000000,0.0,70.69,0.000000
912795D73,2008-03-10,1.8,2008-03-11,1.828,2008-03-13,99.860000,N/A,1.71,2008-04-10,0.0,1.58,0.000000,0.0,50.93,0.000000
912795G47,2008-02-28,1.81,2008-03-03,1.852,2008-03-06,99.084944,N/A,1.75,2008-09-04,0.0,1.7,0.000000,0.0,93.62,0.000000
912795E72,2008-02-28,1.79,2008-03-03,1.823,2008-03-06,99.547528,N/A,1.76,2008-06-05,0.0,1.7,0.000000,0.0,82.04,0.000000
912795D65,2008-03-03,1.98,2008-03-04,2.011,2008-03-06,99.846000,N/A,1.805,2008-04-03,0.0,1.7,0.000000,0.0,19.88,0.000000
912795UE9,2008-02-26,2.55,2008-02-28,2.588,2008-03-03,99.900833,N/A,2.48,2008-03-17,0.0,2.35,0.000000,0.0,9.13,0.000000
912795G39,2008-02-21,2.07,2008-02-25,2.127,2008-02-28,98.953500,N/A,2.03,2008-08-28,0.0,1.98,0.000000,0.0,49.25,0.000000
912795E64,2008-02-21,2.16,2008-02-25,2.208,2008-02-28,99.454000,N/A,2.14,2008-05-29,0.0,2.1,0.000000,0.0,73.58,0.000000
912795D57,2008-02-25,2.32,2008-02-26,2.363,2008-02-28,99.819556,N/A,2.2,2008-03-27,0.0,2.1,0.000000,0.0,35.42,0.000000
912795UE9,2008-02-25,2.4,2008-02-26,2.443,2008-02-27,99.873333,N/A,2.3,2008-03-17,0.0,2.24,0.000000,0.0,46.63,0.000000
912795G21,2008-02-14,2.04,2008-02-19,2.096,2008-02-21,98.968667,N/A,2.0,2008-08-21,0.0,1.98,0.000000,0.0,85.59,0.000000
912795E56,2008-02-14,2.2,2008-02-19,2.249,2008-02-21,99.443889,N/A,2.17,2008-05-22,0.0,2.14,0.000000,0.0,31.91,0.000000
912795D40,2008-02-19,2.36,2008-02-20,2.404,2008-02-21,99.816444,N/A,2.29,2008-03-20,0.0,2.24,0.000000,0.0,75.56,0.000000
912795UD1,2008-02-11,2.51,2008-02-14,2.563,2008-02-15,99.581667,N/A,2.46,2008-04-15,0.0,2.4,0.000000,0.0,23.58,0.000000
912795F97,2008-02-07,2.08,2008-02-11,2.137,2008-02-14,98.948444,N/A,2.04,2008-08-14,0.0,1.99,0.000000,0.0,34.54,0.000000
912795E49,2008-02-07,2.25,2008-02-11,2.301,2008-02-14,99.431250,N/A,2.22,2008-05-15,0.0,2.19,0.000000,0.0,99.97,0.000000
912795D32,2008-02-11,2.5,2008-02-12,2.547,2008-02-14,99.805556,N/A,2.4,2008-03-13,0.0,2.35,0.000000,0.0,94.05,0.000000
912795D81,2008-02-07,2.44,2008-02-13,2.491,2008-02-14,99.573000,N/A,2.35,2008-04-17,0.0,2.3,0.000000,0.0,74.18,0.000000
912795F89,2008-01-31,2.16,2008-02-04,2.22,2008-02-07,98.908000,N/A,2.12,2008-08-07,0.0,2.08,0.000000,0.0,73.62,0.000000
912795E31,2008-01-31,2.23,2008-02-04,2.28,2008-02-07,99.436306,N/A,2.15,2008-05-08,0.0,2.08,0.000000,0.0,58.49,0.000000
912795D24,2008-02-04,2.21,2008-02-05,2.251,2008-02-07,99.828111,N/A,2.15,2008-03-06,0.0,2.0,0.000000,0.0,34.17,0.000000
912795F71,2008-01-24,2.31,2008-01-28,2.376,2008-01-31,98.832167,N/A,2.29,2008-07-31,0.0,2.25,0.000000,0.0,24.23,0.000000
912795E23,2008-01-24,2.335,2008-01-28,2.388,2008-01-31,99.409764,N/A,2.29,2008-05-01,0.0,2.26,0.000000,0.0,82.99,0.000000
912795C90,2008-01-28,2.05,2008-01-29,2.087,2008-01-31,99.840556,N/A,2.0,2008-02-28,0.0,1.75,0.000000,0.0,38.53,0.000000
912795F63,2008-01-17,2.4,2008-01-22,2.47,2008-01-24,98.786667,N/A,2.35,2008-07-24,0.0,2.3,0.000000,0.0,64.35,0.000000
912795D99,2008-01-17,2.37,2008-01-22,2.424,2008-01-24,99.400917,N/A,2.28,2008-04-24,0.0,2.14,0.000000,0.0,35.25,0.000000
912795C82,2008-01-22,1.75,2008-01-23,1.782,2008-01-24,99.863889,N/A,1.69,2008-02-21,0.0,1.5,0.000000,0.0,67.05,0.000000
912795F55,2008-01-10,2.95,2008-01-14,3.045,2008-01-17,98.508611,N/A,2.905,2008-07-17,0.0,2.88,0.000000,0.0,48.58,0.000000
912795D81,2008-01-10,3.08,2008-01-14,3.156,2008-01-17,99.221444,N/A,3.0,2008-04-17,0.0,2.96,0.000000,0.0,47.90,0.000000
912795C74,2008-01-14,3.08,2008-01-15,3.139,2008-01-17,99.760444,N/A,3.05,2008-02-14,0.0,3.0,0.000000,0.0,13.85,0.000000
912795F48,2008-01-03,3.17,2008-01-07,3.275,2008-01-10,98.397389,N/A,3.14,2008-07-10,0.0,3.075,0.000000,0.0,21.86,0.000000
912795D73,2008-01-03,3.18,2008-01-07,3.259,2008-01-10,99.196167,N/A,3.15,2008-04-10,0.0,3.095,0.000000,0.0,30.78,0.000000
912795C66,2008-01-07,3.24,2008-01-08,3.302,2008-01-10,99.748000,N/A,3.15,2008-02-07,0.0,3.1,0.000000,0.0,18.41,0.000000
912795F30,2007-12-27,3.39,2007-12-31,3.507,2008-01-03,98.286167,N/A,3.34,2008-07-03,0.0,3.25,0.000000,0.0,58.24,0.000000
912795D65,2007-12-27,3.31,2007-12-31,3.394,2008-01-03,99.163306,N/A,3.2,2008-04-03,0.0,3.13,0.000000,0.0,31.97,0.000000
912795C58,2007-12-31,3.0,2008-01-02,3.057,2008-01-03,99.766667,N/A,2.93,2008-01-31,0.0,2.88,0.000000,0.0,45.60,0.000000
912795F22,2007-12-20,3.49,2007-12-24,3.612,2007-12-27,98.235611,N/A,3.38,2008-06-26,0.0,3.3,0.000000,0.0,85.10,0.000000
912795D57,2007-12-20,3.28,2007-12-24,3.363,2007-12-27,99.170889,N/A,3.13,2008-03-27,0.0,3.0,0.000000,0.0,17.22,0.000000
912795C41,2007-12-21,3.04,2007-12-26,3.098,2007-12-27,99.763556,N/A,2.85,2008-01-24,0.0,2.8,0.000000,0.0,25.19,0.000000
912795E98,2007-12-13,3.28,2007-12-17,3.391,2007-12-20,98.341778,N/A,3.195,2008-06-19,0.0,3.1,0.000000,0.0,11.24,0.000000
912795D40,2007-12-13,3.0,2007-12-17,3.073,2007-12-20,99.241667,N/A,2.85,2008-03-20,0.0,2.75,0.000000,0.0,4.52,0.000000
912795C33,2007-12-17,2.75,2007-12-18,2.802,2007-12-20,99.786111,N/A,2.7,2008-01-17,0.0,2.65,0.000000,0.0,26.63,0.000000
912795E80,2007-12-06,3.19,2007-12-10,3.296,2007-12-13,98.387278,N/A,3.08,2008-06-12,0.0,2.98,0.000000,0.0,22.74,0.000000
912795D32,2007-12-06,3.0,2007-12-10,3.073,2007-12-13,99.241667,N/A,2.9,2008-03-13,0.0,2.8,0.000000,0.0,58.90,0.000000
912795C25,2007-12-10,2.89,2007-12-11,2.945,2007-12-13,99.775222,N/A,2.85,2008-01-10,0.0,2.75,0.000000,0.0,69.06,0.000000
912795UC3,2007-12-10,4.0,2007-12-11,4.069,2007-12-12,99.944444,N/A,3.9,2007-12-17,0.0,3.83,0.000000,0.0,27.15,0.000000
912795E72,2007-11-29,3.19,2007-12-03,3.296,2007-12-06,98.387278,N/A,3.15,2008-06-05,0.0,2.99,0.000000,0.0,8.61,0.000000
912795D24,2007-11-29,3.03,2007-12-03,3.104,2007-12-06,99.234083,N/A,3.02,2008-03-06,0.0,3.0,0.000000,0.0,80.47,0.000000
912795B91,2007-12-03,3.1,2007-12-04,3.159,2007-12-06,99.758889,N/A,2.97,2008-01-03,0.0,2.75,0.000000,0.0,92.52,0.000000
912795UC3,2007-11-28,3.86,2007-11-29,3.93,2007-12-03,99.849889,N/A,3.82,2007-12-17,0.0,3.64,0.000000,0.0,70.47,0.000000
912795E64,2007-11-21,3.34,2007-11-26,3.454,2007-11-29,98.311444,N/A,3.31,2008-05-29,0.0,3.3,0.000000,0.0,46.01,0.000000
912795C90,2007-11-21,3.175,2007-11-26,3.254,2007-11-29,99.197431,N/A,3.15,2008-02-28,0.0,3.05,0.000000,0.0,87.65,0.000000
912795B83,2007-11-26,3.64,2007-11-27,3.711,2007-11-29,99.716889,N/A,3.57,2007-12-27,0.0,3.5,0.000000,0.0,6.11,0.000000
912795E56,2007-11-15,3.46,2007-11-19,3.58,2007-11-23,98.260389,N/A,3.43,2008-05-22,0.0,3.42,0.000000,0.0,79.20,0.000000
912795C82,2007-11-15,3.39,2007-11-19,3.476,2007-11-23,99.152500,N/A,3.38,2008-02-21,0.0,3.34,0.000000,0.0,97.72,0.000000
912795B75,2007-11-19,3.68,2007-11-20,3.752,2007-11-23,99.724000,N/A,3.55,2007-12-20,0.0,3.2,0.000000,0.0,20.34,0.000000
912795E49,2007-11-08,3.625,2007-11-13,3.754,2007-11-15,98.167361,N/A,3.58,2008-05-15,0.0,3.54,0.000000,0.0,83.40,0.000000
912795C74,2007-11-08,3.43,2007-11-13,3.518,2007-11-15,99.132972,N/A,3.37,2008-02-14,0.0,3.33,0.000000,0.0,71.93,0.000000
912795B67,2007-11-13,3.87,2007-11-14,3.946,2007-11-15,99.699000,N/A,3.835,2007-12-13,0.0,3.78,0.000000,0.0,67.99,0.000000
912795B34,2007-11-13,4.1,2007-11-14,4.172,2007-11-15,99.908889,N/A,4.03,2007-11-23,0.0,3.95,0.000000,0.0,30.17,0.000000
912795E31,2007-11-01,3.78,2007-11-05,3.918,2007-11-08,98.089000,N/A,3.72,2008-05-08,0.0,3.68,0.000000,0.0,90.31,0.000000
912795C66,2007-11-01,3.55,2007-11-05,3.642,2007-11-08,99.102639,N/A,3.49,2008-02-07,0.0,3.45,0.000000,0.0,84.63,0.000000
912795B59,2007-11-05,3.93,2007-11-06,4.008,2007-11-08,99.694333,N/A,3.86,2007-12-06,0.0,3.8,0.000000,0.0,46.95,0.000000
912795E23,2007-10-25,3.945,2007-10-29,4.092,2007-11-01,98.005583,N/A,3.91,2008-05-01,0.0,3.88,0.000000,0.0,8.96,0.000000
912795C58,2007-10-25,3.92,2007-10-29,4.025,2007-11-01,99.009111,N/A,3.91,2008-01-31,0.0,3.87,0.000000,0.0,83.00,0.000000
912795B42,2007-10-29,3.97,2007-10-30,4.049,2007-11-01,99.691222,N/A,3.95,2007-11-29,0.0,3.92,0.000000,0.0,66.11,0.000000
912795D99,2007-10-18,3.99,2007-10-22,4.14,2007-10-25,97.982833,N/A,3.97,2008-04-24,0.0,3.93,0.000000,0.0,78.95,0.000000
912795C41,2007-10-18,3.9,2007-10-22,4.004,2007-10-25,99.014167,N/A,3.875,2008-01-24,0.0,3.8,0.000000,0.0,46.20,0.000000
912795B34,2007-10-22,3.915,2007-10-23,3.993,2007-10-25,99.684625,N/A,3.88,2007-11-23,0.0,3.85,0.000000,0.0,15.18,0.000000
912795D81,2007-10-11,4.225,2007-10-15,4.389,2007-10-18,97.864028,N/A,4.195,2008-04-17,0.0,4.15,0.000000,0.0,99.53,0.000000
912795C33,2007-10-11,4.185,2007-10-15,4.3,2007-10-18,98.942125,N/A,4.155,2008-01-17,0.0,4.1,0.000000,0.0,13.55,0.000000
912795B26,2007-10-15,4.1,2007-10-16,4.182,2007-10-18,99.681111,N/A,4.08,2007-11-15,0.0,4.06,0.000000,0.0,97.26,0.000000
912795D73,2007-10-04,4.095,2007-10-09,4.251,2007-10-11,97.929750,N/A,4.05,2008-04-10,0.0,4.02,0.000000,0.0,40.94,0.000000
912795C25,2007-10-04,3.925,2007-10-09,4.03,2007-10-11,99.007847,N/A,3.9,2008-01-10,0.0,3.88,0.000000,0.0,99.59,0.000000
912795A92,2007-10-09,3.68,2007-10-10,3.752,2007-10-11,99.713778,N/A,3.64,2007-11-08,0.0,3.6,0.000000,0.0,12.73,0.000000
912795D65,2007-09-27,4.0,2007-10-01,4.151,2007-10-04,97.977778,N/A,3.985,2008-04-03,0.0,3.95,0.000000,0.0,39.57,0.000000
912795B91,2007-09-27,3.84,2007-10-01,3.942,2007-10-04,99.029333,N/A,3.82,2008-01-03,0.0,3.79,0.000000,0.0,61.04,0.000000
912795A84,2007-10-01,3.51,2007-10-02,3.578,2007-10-04,99.727000,N/A,3.47,2007-11-01,0.0,3.41,0.000000,0.0,14.38,0.000000
912795D57,2007-09-20,4.0,2007-09-24,4.151,2007-09-27,97.977778,N/A,3.98,2008-03-27,0.0,3.95,0.000000,0.0,53.05,0.000000
912795B83,2007-09-20,3.82,2007-09-24,3.922,2007-09-27,99.034389,N/A,3.79,2007-12-27,0.0,3.65,0.000000,0.0,91.01,0.000000
912795A76,2007-09-24,3.27,2007-09-25,3.333,2007-09-27,99.745667,N/A,3.22,2007-10-25,0.0,3.15,0.000000,0.0,66.96,0.000000
912795D40,2007-09-13,4.13,2007-09-17,4.288,2007-09-20,97.912056,N/A,4.09,2008-03-20,0.0,4.05,0.000000,0.0,75.83,0.000000
912795B75,2007-09-13,4.05,2007-09-17,4.16,2007-09-20,98.976250,N/A,3.95,2007-12-20,0.0,3.9,0.000000,0.0,9.03,0.000000
912795A68,2007-09-17,3.93,2007-09-18,4.008,2007-09-20,99.694333,N/A,3.83,2007-10-18,0.0,3.74,0.000000,0.0,36.87,0.000000
912795D32,2007-09-06,4.02,2007-09-10,4.172,2007-09-13,97.967667,N/A,3.98,2008-03-13,0.0,3.9,0.000000,0.0,3.43,0.000000
912795B67,2007-09-06,3.8,2007-09-10,3.901,2007-09-13,99.039444,N/A,3.7,2007-12-13,0.0,3.6,0.000000,0.0,43.52,0.000000
912795A50,2007-09-10,4.0,2007-09-11,4.079,2007-09-13,99.688889,N/A,3.87,2007-10-11,0.0,3.8,0.000000,0.0,52.49,0.000000
912795UB5,2007-09-10,4.62,2007-09-12,4.699,2007-09-13,99.948667,N/A,4.6,2007-09-17,0.0,4.25,0.000000,0.0,77.50,0.000000
912795D24,2007-08-30,4.38,2007-09-04,4.554,2007-09-06,97.785667,N/A,4.35,2008-03-06,0.0,4.29,0.000000,0.0,91.01,0.000000
912795B59,2007-08-30,4.35,2007-09-04,4.472,2007-09-06,98.900417,N/A,4.3,2007-12-06,0.0,4.25,0.000000,0.0,34.90,0.000000
912795A43,2007-09-04,4.28,2007-09-05,4.366,2007-09-06,99.667111,N/A,4.25,2007-10-04,0.0,4.2,0.000000,0.0,90.68,0.000000
912795UB5,2007-08-27,4.5,2007-08-29,4.585,2007-08-31,99.787500,N/A,4.25,2007-09-17,0.0,3.8,0.000000,0.0,47.54,0.000000
912795C90,2007-08-23,4.59,2007-08-27,4.777,2007-08-30,97.679500,N/A,4.49,2008-02-28,0.0,4.4,0.000000,0.0,54.60,0.000000
912795B42,2007-08-23,4.6,2007-08-27,4.732,2007-08-30,98.837222,N/A,4.55,2007-11-29,0.0,3.0,0.000000,0.0,40.75,0.000000
912795A35,2007-08-27,4.6,2007-08-28,4.693,2007-08-30,99.642222,N/A,4.52,2007-09-27,0.0,4.4,0.000000,0.0,19.11,0.000000
912795C82,2007-08-16,3.95,2007-08-20,4.098,2007-08-23,98.003056,N/A,3.68,2008-02-21,0.0,2.99,0.000000,0.0,50.70,0.000000
912795B34,2007-08-16,2.85,2007-08-20,2.919,2007-08-23,99.271667,N/A,2.5,2007-11-23,0.0,1.5,0.000000,0.0,98.92,0.000000
912795A27,2007-08-20,4.75,2007-08-21,4.847,2007-08-23,99.630556,N/A,2.9,2007-09-20,0.0,2.0,0.000000,0.0,51.67,0.000000
912795C74,2007-08-09,4.71,2007-08-13,4.905,2007-08-16,97.618833,N/A,4.68,2008-02-14,0.0,4.65,0.000000,0.0,56.23,0.000000
912795B26,2007-08-09,4.63,2007-08-13,4.763,2007-08-16,98.829639,N/A,4.6,2007-11-15,0.0,4.56,0.000000,0.0,38.53,0.000000
912795ZZ7,2007-08-13,4.56,2007-08-14,4.653,2007-08-16,99.645333,N/A,4.52,2007-09-13,0.0,4.5,0.000000,0.0,30.11,0.000000
912795ZW4,2007-08-15,4.1,2007-08-15,4.172,2007-08-15,99.908889,N/A,4.0,2007-08-23,0.0,3.9,0.000000,0.0,46.00,0.000000
912795ZV6,2007-08-09,5.03,2007-08-14,5.114,2007-08-15,99.986028,N/A,4.99,2007-08-16,0.0,4.95,0.000000,0.0,2.37,0.000000
912795C66,2007-08-02,4.73,2007-08-06,4.927,2007-08-09,97.608722,N/A,4.71,2008-02-07,0.0,4.66,0.000000,0.0,79.13,0.000000
912795A92,2007-08-02,4.77,2007-08-06,4.909,2007-08-09,98.794250,N/A,4.76,2007-11-08,0.0,4.73,0.000000,0.0,69.02,0.000000
912795ZY0,2007-08-06,4.98,2007-08-07,5.083,2007-08-09,99.612667,N/A,4.96,2007-09-06,0.0,4.95,0.000000,0.0,34.96,0.000000
912795C58,2007-07-26,4.8,2007-07-30,5.001,2007-08-02,97.573333,N/A,4.775,2008-01-31,0.0,4.74,0.000000,0.0,91.34,0.000000
912795A84,2007-07-26,4.825,2007-07-30,4.966,2007-08-02,98.780347,N/A,4.81,2007-11-01,0.0,4.8,0.000000,0.0,8.89,0.000000
912795ZX2,2007-07-30,5.055,2007-07-31,5.16,2007-08-02,99.606833,N/A,5.04,2007-08-30,0.0,5.01,0.000000,0.0,59.50,0.000000
912795C41,2007-07-19,4.89,2007-07-23,5.098,2007-07-26,97.527833,N/A,4.875,2008-01-24,0.0,4.85,0.000000,0.0,14.52,0.000000
912795A76,2007-07-19,4.885,2007-07-23,5.029,2007-07-26,98.765181,N/A,4.87,2007-10-25,0.0,4.86,0.000000,0.0,97.83,0.000000
912795ZW4,2007-07-23,4.94,2007-07-24,5.042,2007-07-26,99.615778,N/A,4.915,2007-08-23,0.0,4.9,0.000000,0.0,17.07,0.000000
912795C33,2007-07-12,4.865,2007-07-16,5.071,2007-07-19,97.540472,N/A,4.85,2008-01-17,0.0,4.82,0.000000,0.0,59.42,0.000000
